deliberation,comparisonToCurrentSystem,votingDecisions,partyRepresentation,voterTurnout,strategicVoting,moderateCandidates,moneyInPolitics,other,notRelevant
EVALUATED20230603-a1r-yc-session1-h_transcript.csv,0.0873015873015873,0.07936507936507936,0.2857142857142857,0.031746031746031744,0.03968253968253968,0.05555555555555555,0.0,0.3968253968253968,0.023809523809523808
EVALUATED20230603-a1r-nc-session1-g_transcript.csv,0.11956521739130435,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.0,0.0,0.14130434782608695,0.358695652173913,0.14130434782608695
EVALUATED20230603-a1r-nc-session1-o_transcript.csv,0.11864406779661017,0.03389830508474576,0.19491525423728814,0.059322033898305086,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.4745762711864407,0.03389830508474576
EVALUATED20230606-a1r-nc-session1-p_transcript.csv,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.6875,0.0625
EVALUATED20230603-a1r-nc-session1-h_transcript.csv,0.0547945205479452,0.0410958904109589,0.2054794520547945,0.1095890410958904,0.0,0.0136986301369863,0.0,0.547945205479452,0.0273972602739726
EVALUATED20230603-a1r-yc-session1-g_transcript.csv,0.07766990291262135,0.0970873786407767,0.23300970873786409,0.04854368932038835,0.04854368932038835,0.009708737864077669,0.019417475728155338,0.4368932038834951,0.02912621359223301
EVALUATED20230603-a1r-nc-session1-i_transcript.csv,0.052083333333333336,0.03125,0.20833333333333334,0.020833333333333332,0.0,0.010416666666666666,0.125,0.5,0.052083333333333336
EVALUATED20230603-a1r-yc-session1-n_transcript.csv,0.038461538461538464,0.11538461538461539,0.19230769230769232,0.019230769230769232,0.0,0.0,0.019230769230769232,0.5384615384615384,0.07692307692307693
EVALUATED20230603-a1r-nc-session1-n_transcript.csv,0.041666666666666664,0.0,0.2916666666666667,0.08333333333333333,0.0,0.041666666666666664,0.0,0.5,0.041666666666666664
EVALUATED20230603-a1r-yc-session1-a_transcript.csv,0.09090909090909091,0.1,0.1,0.0,0.00909090909090909,0.00909090909090909,0.07272727272727272,0.6090909090909091,0.00909090909090909
EVALUATED20230603-a1r-yc-session1-i_transcript.csv,0.06779661016949153,0.1016949152542373,0.1694915254237288,0.01694915254237288,0.00847457627118644,0.025423728813559324,0.059322033898305086,0.4915254237288136,0.059322033898305086
EVALUATED20230603-a1r-nc-session1-f_transcript.csv,0.05714285714285714,0.07857142857142857,0.12857142857142856,0.02142857142857143,0.02142857142857143,0.04285714285714286,0.04285714285714286,0.5428571428571428,0.06428571428571428
EVALUATED20230603-a1r-yc-session1-c_transcript.csv,0.014705882352941176,0.08823529411764706,0.20588235294117646,0.08823529411764706,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.5147058823529411,0.014705882352941176
EVALUATED20230603-a1r-nc-session1-l_transcript.csv,0.0684931506849315,0.0547945205479452,0.1917808219178082,0.0273972602739726,0.0136986301369863,0.0410958904109589,0.0,0.5616438356164384,0.0410958904109589
EVALUATED20230603-a1r-nc-session1-d_transcript.csv,0.16129032258064516,0.0967741935483871,0.1774193548387097,0.03225806451612903,0.016129032258064516,0.0,0.0,0.46774193548387094,0.04838709677419355
EVALUATED20230603-a1r-yc-session1-k_transcript.csv,0.030303030303030304,0.06818181818181818,0.18181818181818182,0.06060606060606061,0.022727272727272728,0.03787878787878788,0.0,0.5833333333333334,0.015151515151515152
EVALUATED20230603-a1r-yc-session1-d_transcript.csv,0.045454545454545456,0.045454545454545456,0.20909090909090908,0.10909090909090909,0.00909090909090909,0.02727272727272727,0.00909090909090909,0.509090909090909,0.03636363636363636
EVALUATED20230603-a1r-nc-session1-k_transcript.csv,0.0975609756097561,0.04878048780487805,0.17073170731707318,0.024390243902439025,0.0,0.0,0.0,0.5853658536585366,0.07317073170731707
